date, pm25, pm10, o3, no2, so2, co
2018/6/10, 25, , 31, , , 
2018/6/11, 45, , 25, , , 
2018/6/12, 53, , 25, , , 
2018/6/13, 32, , 28, , , 
2018/6/14, 20, , 28, , , 
2018/6/15, 14, , 27, , , 
2018/6/16, 16, , 26, , , 
2018/6/17, 23, , 25, , , 
2018/6/18, 30, , 21, , , 
2018/6/19, 11, , 25, , , 
2018/6/20, 28, , 18, , , 
2018/6/21, 19, , 26, , , 
2018/6/22, 25, , 76, , , 
2018/6/23, 28, , 46, , , 
2018/6/24, 37, , 31, , , 
2018/6/25, 27, , 27, , , 
2018/6/26, 17, , 28, , , 
2018/6/27, 21, , 27, , , 
2018/6/28, 16, , 30, , , 
2018/6/29, 15, , 28, , , 
2018/6/30, 38, , 26, , , 
2018/7/1, 82, , 24, , , 
2016/10/2, 44, 23, 50, 8, , 2
2016/10/3, 46, 29, 51, 11, 1, 3
2016/10/4, 57, 24, 40, 7, , 2
2016/10/5, 45, 15, 31, 4, , 1
2016/10/6, 20, 15, 27, 4, , 1
2016/10/7, 19, 12, 23, 3, , 1
2016/10/8, 17, 9, 34, 5, , 2
2016/10/9, 22, 19, 41, 7, , 2
2016/10/10, 44, 32, 40, 20, 1, 4
2016/10/11, 45, 31, 50, 15, , 2
2016/10/12, 47, 17, 38, 5, , 1
2016/10/13, 25, , 20, , , 
2016/7/2, 63, 29, 30, 3, , 1
2016/7/3, 56, 33, 24, , , 
