SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
50,49,5,Utah,Cache County,12,0,128289,64178,64111,813,570,7076,6945
50,49,5,Utah,Cache County,12,1,10552,5300,5252,61,65,756,763
50,49,5,Utah,Cache County,12,2,10871,5550,5321,71,56,773,823
50,49,5,Utah,Cache County,12,3,10822,5506,5316,82,56,810,782
50,49,5,Utah,Cache County,12,4,12079,5679,6400,66,61,730,775
50,49,5,Utah,Cache County,12,5,18505,9183,9322,117,67,771,812
50,49,5,Utah,Cache County,12,6,10592,5742,4850,87,50,624,521
50,49,5,Utah,Cache County,12,7,7141,3693,3448,87,46,492,395
50,49,5,Utah,Cache County,12,8,7876,4018,3858,53,48,460,393
50,49,5,Utah,Cache County,12,9,7258,3637,3621,67,25,368,371
50,49,5,Utah,Cache County,12,10,5681,2836,2845,34,18,366,362
50,49,5,Utah,Cache County,12,11,4722,2426,2296,35,17,305,252
50,49,5,Utah,Cache County,12,12,4965,2377,2588,18,15,223,290
50,49,5,Utah,Cache County,12,13,4655,2253,2402,16,24,158,160
50,49,5,Utah,Cache County,12,14,4174,2048,2126,17,18,111,107
50,49,5,Utah,Cache County,12,15,3142,1530,1612,1,0,50,63
50,49,5,Utah,Cache County,12,16,2280,1041,1239,0,0,34,50
50,49,5,Utah,Cache County,12,17,1599,778,821,1,4,29,17
50,49,5,Utah,Cache County,12,18,1375,581,794,0,0,16,9
50,49,7,Utah,Carbon County,12,0,20463,10163,10300,65,61,1400,1346
50,49,7,Utah,Carbon County,12,1,1260,646,614,5,4,111,89
50,49,7,Utah,Carbon County,12,2,1461,792,669,6,7,133,129
50,49,7,Utah,Carbon County,12,3,1601,822,779,2,7,152,122
50,49,7,Utah,Carbon County,12,4,1575,762,813,9,2,133,144
50,49,7,Utah,Carbon County,12,5,1266,631,635,14,7,84,107
50,49,7,Utah,Carbon County,12,6,1227,642,585,6,3,98,91
50,49,7,Utah,Carbon County,12,7,1149,557,592,5,13,98,96
50,49,7,Utah,Carbon County,12,8,1368,671,697,4,1,98,84
50,49,7,Utah,Carbon County,12,9,1254,619,635,0,4,61,69
50,49,7,Utah,Carbon County,12,10,1069,534,535,5,0,63,73
50,49,7,Utah,Carbon County,12,11,943,462,481,3,2,66,61
50,49,7,Utah,Carbon County,12,12,1187,577,610,3,2,47,46
50,49,7,Utah,Carbon County,12,13,1415,709,706,1,4,85,54
50,49,7,Utah,Carbon County,12,14,1256,610,646,0,5,61,58
50,49,7,Utah,Carbon County,12,15,1014,510,504,0,0,47,44
50,49,7,Utah,Carbon County,12,16,602,284,318,1,0,29,27
50,49,7,Utah,Carbon County,12,17,420,190,230,1,0,21,23
50,49,7,Utah,Carbon County,12,18,396,145,251,0,0,13,29
50,49,9,Utah,Daggett County,12,0,950,546,404,2,0,30,12
50,49,9,Utah,Daggett County,12,1,41,19,22,0,0,0,0
50,49,9,Utah,Daggett County,12,2,52,32,20,0,0,1,1
50,49,9,Utah,Daggett County,12,3,69,46,23,0,0,0,0
50,49,9,Utah,Daggett County,12,4,68,44,24,0,0,6,1
50,49,9,Utah,Daggett County,12,5,31,15,16,0,0,2,1
50,49,9,Utah,Daggett County,12,6,29,15,14,0,0,2,1
50,49,9,Utah,Daggett County,12,7,40,19,21,2,0,0,1
50,49,9,Utah,Daggett County,12,8,60,28,32,0,0,1,0
50,49,9,Utah,Daggett County,12,9,59,32,27,0,0,4,1
50,49,9,Utah,Daggett County,12,10,51,28,23,0,0,1,2
50,49,9,Utah,Daggett County,12,11,56,36,20,0,0,3,2
50,49,9,Utah,Daggett County,12,12,76,38,38,0,0,3,0
50,49,9,Utah,Daggett County,12,13,59,31,28,0,0,2,0
50,49,9,Utah,Daggett County,12,14,92,56,36,0,0,2,2
50,49,9,Utah,Daggett County,12,15,72,35,37,0,0,0,0
50,49,9,Utah,Daggett County,12,16,45,34,11,0,0,1,0
50,49,9,Utah,Daggett County,12,17,18,13,5,0,0,1,0
50,49,9,Utah,Daggett County,12,18,32,25,7,0,0,1,0
50,49,11,Utah,Davis County,12,0,355481,179556,175925,2934,2158,18448,17669
50,49,11,Utah,Davis County,12,1,28838,15100,13738,216,194,1835,1757
50,49,11,Utah,Davis County,12,2,32123,16574,15549,211,185,1961,1884
50,49,11,Utah,Davis County,12,3,32942,17062,15880,227,209,1866,1825
50,49,11,Utah,Davis County,12,4,28445,14952,13493,229,212,1769,1578
50,49,11,Utah,Davis County,12,5,23369,12380,10989,382,211,1717,1395
50,49,11,Utah,Davis County,12,6,24804,12509,12295,339,215,1568,1496
50,49,11,Utah,Davis County,12,7,24614,12169,12445,249,182,1465,1310
50,49,11,Utah,Davis County,12,8,27858,13956,13902,220,143,1449,1457
50,49,11,Utah,Davis County,12,9,25554,12905,12649,165,110,1260,1164
50,49,11,Utah,Davis County,12,10,20176,10185,9991,160,106,974,983
50,49,11,Utah,Davis County,12,11,16671,8319,8352,145,78,811,748
50,49,11,Utah,Davis County,12,12,17449,8704,8745,119,96,565,606
50,49,11,Utah,Davis County,12,13,16000,7850,8150,121,89,448,464
50,49,11,Utah,Davis County,12,14,12456,5972,6484,67,66,332,388
50,49,11,Utah,Davis County,12,15,9508,4411,5097,38,18,179,264
50,49,11,Utah,Davis County,12,16,6502,2998,3504,18,20,127,152
50,49,11,Utah,Davis County,12,17,4274,1900,2374,15,16,65,96
50,49,11,Utah,Davis County,12,18,3898,1610,2288,13,8,57,102
50,49,13,Utah,Duchesne County,12,0,19938,10080,9858,69,39,933,723
50,49,13,Utah,Duchesne County,12,1,1790,918,872,5,7,133,84
50,49,13,Utah,Duchesne County,12,2,1906,970,936,2,4,160,113
50,49,13,Utah,Duchesne County,12,3,1876,938,938,6,14,76,73
50,49,13,Utah,Duchesne County,12,4,1576,824,752,9,2,84,67
50,49,13,Utah,Duchesne County,12,5,1016,504,512,5,1,34,56
50,49,13,Utah,Duchesne County,12,6,1218,590,628,2,3,62,63
50,49,13,Utah,Duchesne County,12,7,1358,690,668,7,1,92,52
50,49,13,Utah,Duchesne County,12,8,1457,730,727,15,4,65,58
50,49,13,Utah,Duchesne County,12,9,1283,671,612,7,1,69,48
50,49,13,Utah,Duchesne County,12,10,1013,521,492,3,0,44,27
50,49,13,Utah,Duchesne County,12,11,880,457,423,4,1,32,16
50,49,13,Utah,Duchesne County,12,12,1022,491,531,2,1,18,23
50,49,13,Utah,Duchesne County,12,13,1062,556,506,0,0,28,9
50,49,13,Utah,Duchesne County,12,14,809,421,388,0,0,12,17
50,49,13,Utah,Duchesne County,12,15,624,318,306,1,0,13,8
50,49,13,Utah,Duchesne County,12,16,464,234,230,1,0,9,6
50,49,13,Utah,Duchesne County,12,17,304,140,164,0,0,0,2
50,49,13,Utah,Duchesne County,12,18,280,107,173,0,0,2,1
50,49,15,Utah,Emery County,12,0,10012,5095,4917,24,21,339,309
50,49,15,Utah,Emery County,12,1,615,329,286,1,0,35,30
50,49,15,Utah,Emery County,12,2,768,420,348,2,1,39,37
50,49,15,Utah,Emery County,12,3,935,507,428,3,5,52,37
50,49,15,Utah,Emery County,12,4,773,398,375,6,4,27,36
50,49,15,Utah,Emery County,12,5,567,307,260,2,2,26,18
50,49,15,Utah,Emery County,12,6,491,261,230,2,5,17,17
50,49,15,Utah,Emery County,12,7,513,232,281,2,1,20,22
50,49,15,Utah,Emery County,12,8,651,329,322,0,1,20,16
50,49,15,Utah,Emery County,12,9,644,329,315,3,0,26,25
50,49,15,Utah,Emery County,12,10,522,252,270,1,0,12,18
50,49,15,Utah,Emery County,12,11,482,251,231,2,1,21,11
50,49,15,Utah,Emery County,12,12,608,278,330,0,0,5,9
50,49,15,Utah,Emery County,12,13,675,345,330,0,0,8,8
50,49,15,Utah,Emery County,12,14,595,294,301,0,0,8,5
50,49,15,Utah,Emery County,12,15,441,234,207,0,0,8,8
50,49,15,Utah,Emery County,12,16,332,158,174,0,1,6,7
50,49,15,Utah,Emery County,12,17,203,93,110,0,0,4,2
50,49,15,Utah,Emery County,12,18,197,78,119,0,0,5,3
50,49,17,Utah,Garfield County,12,0,5051,2643,2408,16,13,177,152
50,49,17,Utah,Garfield County,12,1,293,162,131,2,0,29,19
50,49,17,Utah,Garfield County,12,2,284,140,144,1,1,10,13
50,49,17,Utah,Garfield County,12,3,327,182,145,1,2,14,7
50,49,17,Utah,Garfield County,12,4,360,202,158,0,2,8,10
50,49,17,Utah,Garfield County,12,5,252,136,116,2,2,10,14
50,49,17,Utah,Garfield County,12,6,276,155,121,3,1,13,8
50,49,17,Utah,Garfield County,12,7,271,146,125,2,1,11,16
50,49,17,Utah,Garfield County,12,8,326,170,156,0,1,14,12
50,49,17,Utah,Garfield County,12,9,266,145,121,0,0,12,9
50,49,17,Utah,Garfield County,12,10,261,134,127,1,3,5,9
50,49,17,Utah,Garfield County,12,11,241,135,106,1,0,13,7
50,49,17,Utah,Garfield County,12,12,355,168,187,1,0,8,5
50,49,17,Utah,Garfield County,12,13,325,164,161,1,0,6,5
50,49,17,Utah,Garfield County,12,14,427,206,221,0,0,8,8
50,49,17,Utah,Garfield County,12,15,334,187,147,0,0,5,5
50,49,17,Utah,Garfield County,12,16,192,95,97,0,0,2,3
50,49,17,Utah,Garfield County,12,17,132,71,61,0,0,8,0
50,49,17,Utah,Garfield County,12,18,129,45,84,1,0,1,2
50,49,19,Utah,Grand County,12,0,9754,4907,4847,59,30,515,517
50,49,19,Utah,Grand County,12,1,563,280,283,0,4,59,64
50,49,19,Utah,Grand County,12,2,605,303,302,3,3,70,45
50,49,19,Utah,Grand County,12,3,572,277,295,5,2,44,56
50,49,19,Utah,Grand County,12,4,542,293,249,2,4,47,45
50,49,19,Utah,Grand County,12,5,442,215,227,1,1,18,33
50,49,19,Utah,Grand County,12,6,654,322,332,9,2,45,28
50,49,19,Utah,Grand County,12,7,627,304,323,3,4,29,43
50,49,19,Utah,Grand County,12,8,748,382,366,5,3,43,50
50,49,19,Utah,Grand County,12,9,594,287,307,6,2,31,33
50,49,19,Utah,Grand County,12,10,587,304,283,7,0,37,35
50,49,19,Utah,Grand County,12,11,532,273,259,5,2,13,23
50,49,19,Utah,Grand County,12,12,672,343,329,3,2,25,18
50,49,19,Utah,Grand County,12,13,725,359,366,8,0,16,15
50,49,19,Utah,Grand County,12,14,703,357,346,2,1,18,7
50,49,19,Utah,Grand County,12,15,507,284,223,0,0,8,7
50,49,19,Utah,Grand County,12,16,294,143,151,0,0,6,5
50,49,19,Utah,Grand County,12,17,175,88,87,0,0,3,4
50,49,19,Utah,Grand County,12,18,212,93,119,0,0,3,6
50,49,21,Utah,Iron County,12,0,54839,27388,27451,226,166,2495,2404
50,49,21,Utah,Iron County,12,1,4083,2098,1985,15,13,254,260
50,49,21,Utah,Iron County,12,2,4309,2199,2110,14,20,268,266
50,49,21,Utah,Iron County,12,3,4570,2355,2215,19,10,276,258
50,49,21,Utah,Iron County,12,4,4968,2311,2657,23,23,243,249
50,49,21,Utah,Iron County,12,5,5872,2954,2918,30,27,233,242
50,49,21,Utah,Iron County,12,6,4110,2121,1989,28,15,222,193
50,49,21,Utah,Iron County,12,7,3096,1597,1499,24,13,164,125
50,49,21,Utah,Iron County,12,8,3436,1703,1733,9,7,173,165
50,49,21,Utah,Iron County,12,9,3146,1598,1548,11,12,141,135
50,49,21,Utah,Iron County,12,10,2589,1299,1290,9,6,116,114
50,49,21,Utah,Iron County,12,11,2270,1123,1147,9,3,137,103
50,49,21,Utah,Iron County,12,12,2582,1278,1304,9,2,89,74
50,49,21,Utah,Iron County,12,13,2738,1297,1441,8,4,62,75
50,49,21,Utah,Iron County,12,14,2458,1243,1215,12,3,43,56
50,49,21,Utah,Iron County,12,15,1929,924,1005,5,5,23,38
50,49,21,Utah,Iron County,12,16,1321,644,677,1,0,12,28
50,49,21,Utah,Iron County,12,17,768,392,376,0,1,26,13
50,49,21,Utah,Iron County,12,18,594,252,342,0,2,13,10
50,49,23,Utah,Juab County,12,0,12017,6158,5859,43,28,347,351
50,49,23,Utah,Juab County,12,1,1042,545,497,7,2,42,40
50,49,23,Utah,Juab County,12,2,1135,593,542,2,2,27,45
50,49,23,Utah,Juab County,12,3,1230,667,563,6,3,50,52
50,49,23,Utah,Juab County,12,4,1052,573,479,4,6,38,26
50,49,23,Utah,Juab County,12,5,791,406,385,2,2,20,34
50,49,23,Utah,Juab County,12,6,799,392,407,7,2,33,35
50,49,23,Utah,Juab County,12,7,682,336,346,0,2,18,20
50,49,23,Utah,Juab County,12,8,821,425,396,6,0,44,21
50,49,23,Utah,Juab County,12,9,805,412,393,2,3,14,22
50,49,23,Utah,Juab County,12,10,629,306,323,0,2,7,20
50,49,23,Utah,Juab County,12,11,542,298,244,0,1,12,7
50,49,23,Utah,Juab County,12,12,575,276,299,6,1,16,14
50,49,23,Utah,Juab County,12,13,487,258,229,1,1,6,5
50,49,23,Utah,Juab County,12,14,489,230,259,0,1,8,5
50,49,23,Utah,Juab County,12,15,391,201,190,0,0,9,1
50,49,23,Utah,Juab County,12,16,272,117,155,0,0,1,2
50,49,23,Utah,Juab County,12,17,160,81,79,0,0,2,2
50,49,23,Utah,Juab County,12,18,115,42,73,0,0,0,0
50,49,25,Utah,Kane County,12,0,7886,3973,3913,39,22,210,163
50,49,25,Utah,Kane County,12,1,456,247,209,2,0,16,13
50,49,25,Utah,Kane County,12,2,524,269,255,2,4,11,14
50,49,25,Utah,Kane County,12,3,588,294,294,4,2,19,11
50,49,25,Utah,Kane County,12,4,480,241,239,0,4,13,13
50,49,25,Utah,Kane County,12,5,357,202,155,4,2,24,13
50,49,25,Utah,Kane County,12,6,428,235,193,0,3,32,6
50,49,25,Utah,Kane County,12,7,428,220,208,3,2,17,18
50,49,25,Utah,Kane County,12,8,494,235,259,8,1,13,11
50,49,25,Utah,Kane County,12,9,416,227,189,2,0,15,12
50,49,25,Utah,Kane County,12,10,380,182,198,2,0,9,6
50,49,25,Utah,Kane County,12,11,407,200,207,0,0,6,6
50,49,25,Utah,Kane County,12,12,473,219,254,1,1,7,9
50,49,25,Utah,Kane County,12,13,608,277,331,11,2,9,9
50,49,25,Utah,Kane County,12,14,608,303,305,0,1,5,9
50,49,25,Utah,Kane County,12,15,515,247,268,0,0,3,6
50,49,25,Utah,Kane County,12,16,373,194,179,0,0,9,4
50,49,25,Utah,Kane County,12,17,224,132,92,0,0,1,2
50,49,25,Utah,Kane County,12,18,127,49,78,0,0,1,1
50,49,27,Utah,Millard County,12,0,13188,6766,6422,55,20,923,773
50,49,27,Utah,Millard County,12,1,1017,545,472,2,0,91,117
50,49,27,Utah,Millard County,12,2,1118,576,542,15,5,82,75
50,49,27,Utah,Millard County,12,3,1235,638,597,12,4,104,90
50,49,27,Utah,Millard County,12,4,1064,563,501,4,2,114,91
50,49,27,Utah,Millard County,12,5,725,396,329,2,0,72,53
50,49,27,Utah,Millard County,12,6,667,316,351,2,1,54,59
50,49,27,Utah,Millard County,12,7,690,338,352,3,0,60,33
50,49,27,Utah,Millard County,12,8,831,449,382,2,1,67,36
50,49,27,Utah,Millard County,12,9,737,396,341,4,1,78,43
50,49,27,Utah,Millard County,12,10,626,323,303,5,2,49,54
50,49,27,Utah,Millard County,12,11,599,299,300,1,1,63,41
50,49,27,Utah,Millard County,12,12,707,339,368,3,1,26,23
50,49,27,Utah,Millard County,12,13,824,416,408,0,0,19,25
50,49,27,Utah,Millard County,12,14,713,350,363,0,0,18,9
50,49,27,Utah,Millard County,12,15,570,289,281,0,2,9,10
50,49,27,Utah,Millard County,12,16,472,242,230,0,0,7,6
50,49,27,Utah,Millard County,12,17,274,142,132,0,0,6,6
50,49,27,Utah,Millard County,12,18,319,149,170,0,0,4,2
50,49,29,Utah,Morgan County,12,0,12124,6237,5887,31,26,176,215
50,49,29,Utah,Morgan County,12,1,859,451,408,7,2,18,28
50,49,29,Utah,Morgan County,12,2,1184,627,557,3,6,22,23
50,49,29,Utah,Morgan County,12,3,1388,731,657,3,5,13,25
50,49,29,Utah,Morgan County,12,4,1131,622,509,2,0,22,19
50,49,29,Utah,Morgan County,12,5,709,380,329,3,0,9,12
50,49,29,Utah,Morgan County,12,6,546,276,270,2,2,20,23
50,49,29,Utah,Morgan County,12,7,583,273,310,3,2,8,15
50,49,29,Utah,Morgan County,12,8,809,386,423,2,3,11,19
50,49,29,Utah,Morgan County,12,9,898,461,437,2,2,12,13
50,49,29,Utah,Morgan County,12,10,713,363,350,1,0,16,9
50,49,29,Utah,Morgan County,12,11,650,327,323,0,2,13,7
50,49,29,Utah,Morgan County,12,12,617,327,290,0,1,2,4
50,49,29,Utah,Morgan County,12,13,592,305,287,0,0,4,8
50,49,29,Utah,Morgan County,12,14,508,252,256,2,1,4,8
50,49,29,Utah,Morgan County,12,15,343,161,182,1,0,1,1
50,49,29,Utah,Morgan County,12,16,313,154,159,0,0,0,1
50,49,29,Utah,Morgan County,12,17,155,77,78,0,0,0,0
50,49,29,Utah,Morgan County,12,18,126,64,62,0,0,1,0
50,49,31,Utah,Piute County,12,0,1479,761,718,2,2,60,59
50,49,31,Utah,Piute County,12,1,61,28,33,1,0,6,7
50,49,31,Utah,Piute County,12,2,79,36,43,0,1,4,2
50,49,31,Utah,Piute County,12,3,133,77,56,1,0,3,5
50,49,31,Utah,Piute County,12,4,121,70,51,0,0,8,10
50,49,31,Utah,Piute County,12,5,70,34,36,0,0,2,5
50,49,31,Utah,Piute County,12,6,64,29,35,0,0,2,6
50,49,31,Utah,Piute County,12,7,55,25,30,0,0,8,3
50,49,31,Utah,Piute County,12,8,59,31,28,0,0,10,1
50,49,31,Utah,Piute County,12,9,82,43,39,0,1,6,6
50,49,31,Utah,Piute County,12,10,75,35,40,0,0,4,5
50,49,31,Utah,Piute County,12,11,62,34,28,0,0,3,0
50,49,31,Utah,Piute County,12,12,96,55,41,0,0,2,1
50,49,31,Utah,Piute County,12,13,106,53,53,0,0,0,6
50,49,31,Utah,Piute County,12,14,130,57,73,0,0,0,2
50,49,31,Utah,Piute County,12,15,107,53,54,0,0,2,0
50,49,31,Utah,Piute County,12,16,87,51,36,0,0,0,0
50,49,31,Utah,Piute County,12,17,48,24,24,0,0,0,0
50,49,31,Utah,Piute County,12,18,44,26,18,0,0,0,0
50,49,33,Utah,Rich County,12,0,2483,1280,1203,6,3,100,70
50,49,33,Utah,Rich County,12,1,176,103,73,0,0,5,2
50,49,33,Utah,Rich County,12,2,219,121,98,1,1,7,8
50,49,33,Utah,Rich County,12,3,204,93,111,0,0,3,7
50,49,33,Utah,Rich County,12,4,188,92,96,0,0,8,6
50,49,33,Utah,Rich County,12,5,146,89,57,0,0,27,5
50,49,33,Utah,Rich County,12,6,114,53,61,1,0,3,5
50,49,33,Utah,Rich County,12,7,148,63,85,0,1,12,8
50,49,33,Utah,Rich County,12,8,162,89,73,0,0,8,4
50,49,33,Utah,Rich County,12,9,129,63,66,2,0,5,6
50,49,33,Utah,Rich County,12,10,130,71,59,2,0,6,3
50,49,33,Utah,Rich County,12,11,104,55,49,0,0,5,6
50,49,33,Utah,Rich County,12,12,145,63,82,0,1,2,7
50,49,33,Utah,Rich County,12,13,160,88,72,0,0,0,0
50,49,33,Utah,Rich County,12,14,160,88,72,0,0,7,1
50,49,33,Utah,Rich County,12,15,109,50,59,0,0,2,0
50,49,33,Utah,Rich County,12,16,84,36,48,0,0,0,0
50,49,33,Utah,Rich County,12,17,47,29,18,0,0,0,1
50,49,33,Utah,Rich County,12,18,58,34,24,0,0,0,1
50,49,35,Utah,Salt Lake County,12,0,1160437,582594,577843,14493,11495,111452,106791
50,49,35,Utah,Salt Lake County,12,1,83687,42481,41206,1016,1093,10821,10418
50,49,35,Utah,Salt Lake County,12,2,85902,43633,42269,1153,1446,11007,10623
50,49,35,Utah,Salt Lake County,12,3,87944,45200,42744,1258,1231,11022,10648
50,49,35,Utah,Salt Lake County,12,4,81677,42052,39625,1186,930,10284,9823
50,49,35,Utah,Salt Lake County,12,5,80888,41148,39740,1234,886,9865,9452
50,49,35,Utah,Salt Lake County,12,6,100276,51119,49157,1876,1205,9780,9061
50,49,35,Utah,Salt Lake County,12,7,92101,47236,44865,1424,955,8997,7869
50,49,35,Utah,Salt Lake County,12,8,90262,46047,44215,1156,905,8134,7493
50,49,35,Utah,Salt Lake County,12,9,80701,41191,39510,969,656,7701,6800
50,49,35,Utah,Salt Lake County,12,10,70093,35906,34187,875,553,7035,6220
50,49,35,Utah,Salt Lake County,12,11,60448,30545,29903,693,479,5343,5259
50,49,35,Utah,Salt Lake County,12,12,60436,29610,30826,633,393,4051,4312
50,49,35,Utah,Salt Lake County,12,13,55971,27363,28608,486,338,2922,3096
50,49,35,Utah,Salt Lake County,12,14,46086,22082,24004,243,138,1825,2015
50,49,35,Utah,Salt Lake County,12,15,33680,15701,17979,155,110,1171,1517
50,49,35,Utah,Salt Lake County,12,16,22324,9904,12420,71,88,713,895
50,49,35,Utah,Salt Lake County,12,17,14137,6040,8097,40,48,428,669
50,49,35,Utah,Salt Lake County,12,18,13824,5336,8488,25,41,353,621
50,49,37,Utah,San Juan County,12,0,15308,7659,7649,38,26,465,422
50,49,37,Utah,San Juan County,12,1,1101,570,531,0,3,58,56
50,49,37,Utah,San Juan County,12,2,1238,634,604,5,4,75,59
50,49,37,Utah,San Juan County,12,3,1334,693,641,4,1,54,47
50,49,37,Utah,San Juan County,12,4,1314,653,661,3,2,52,48
50,49,37,Utah,San Juan County,12,5,1012,526,486,4,3,39,30
50,49,37,Utah,San Juan County,12,6,965,493,472,5,1,20,19
50,49,37,Utah,San Juan County,12,7,890,483,407,1,2,22,28
50,49,37,Utah,San Juan County,12,8,864,419,445,3,1,27,20
50,49,37,Utah,San Juan County,12,9,837,419,418,2,1,21,26
50,49,37,Utah,San Juan County,12,10,848,414,434,3,2,15,30
50,49,37,Utah,San Juan County,12,11,793,425,368,2,1,21,13
50,49,37,Utah,San Juan County,12,12,960,454,506,1,1,13,6
50,49,37,Utah,San Juan County,12,13,871,411,460,4,0,15,10
50,49,37,Utah,San Juan County,12,14,770,377,393,0,3,6,8
50,49,37,Utah,San Juan County,12,15,580,282,298,1,0,9,12
50,49,37,Utah,San Juan County,12,16,387,187,200,0,1,10,3
50,49,37,Utah,San Juan County,12,17,282,118,164,0,0,7,4
50,49,37,Utah,San Juan County,12,18,262,101,161,0,0,1,3
50,49,39,Utah,Sanpete County,12,0,30939,16302,14637,258,98,1710,1233
50,49,39,Utah,Sanpete County,12,1,1883,963,920,5,6,119,114
50,49,39,Utah,Sanpete County,12,2,2010,1060,950,6,10,141,122
50,49,39,Utah,Sanpete County,12,3,2292,1171,1121,9,11,151,164
50,49,39,Utah,Sanpete County,12,4,3169,1524,1645,37,33,151,128
50,49,39,Utah,Sanpete County,12,5,2853,1579,1274,32,10,183,119
50,49,39,Utah,Sanpete County,12,6,2065,1146,919,38,9,195,93
50,49,39,Utah,Sanpete County,12,7,1878,1079,799,25,3,177,64
50,49,39,Utah,Sanpete County,12,8,1947,1094,853,26,1,140,81
50,49,39,Utah,Sanpete County,12,9,1986,1120,866,27,1,104,77
50,49,39,Utah,Sanpete County,12,10,1748,998,750,13,0,98,72
50,49,39,Utah,Sanpete County,12,11,1458,792,666,24,5,81,53
50,49,39,Utah,Sanpete County,12,12,1579,806,773,4,2,66,59
50,49,39,Utah,Sanpete County,12,13,1583,792,791,6,4,55,28
50,49,39,Utah,Sanpete County,12,14,1565,764,801,2,2,24,27
50,49,39,Utah,Sanpete County,12,15,1125,553,572,4,0,10,13
50,49,39,Utah,Sanpete County,12,16,829,406,423,0,0,3,10
50,49,39,Utah,Sanpete County,12,17,571,268,303,0,0,9,5
50,49,39,Utah,Sanpete County,12,18,398,187,211,0,1,3,4
50,49,41,Utah,Sevier County,12,0,21620,11028,10592,89,34,602,590
50,49,41,Utah,Sevier County,12,1,1597,849,748,12,5,71,77
50,49,41,Utah,Sevier County,12,2,1634,833,801,8,5,44,74
50,49,41,Utah,Sevier County,12,3,1851,982,869,7,2,65,54
50,49,41,Utah,Sevier County,12,4,1763,945,818,15,5,73,59
50,49,41,Utah,Sevier County,12,5,1242,666,576,27,4,61,61
50,49,41,Utah,Sevier County,12,6,1212,640,572,4,4,45,34
50,49,41,Utah,Sevier County,12,7,1196,580,616,2,2,30,36
50,49,41,Utah,Sevier County,12,8,1427,715,712,3,1,33,34
50,49,41,Utah,Sevier County,12,9,1496,772,724,1,2,50,43
50,49,41,Utah,Sevier County,12,10,1140,596,544,2,1,34,25
50,49,41,Utah,Sevier County,12,11,954,501,453,3,1,31,16
50,49,41,Utah,Sevier County,12,12,1283,611,672,1,1,18,12
50,49,41,Utah,Sevier County,12,13,1258,615,643,1,0,11,15
50,49,41,Utah,Sevier County,12,14,1158,578,580,0,0,10,21
50,49,41,Utah,Sevier County,12,15,911,421,490,3,0,8,11
50,49,41,Utah,Sevier County,12,16,663,315,348,0,0,6,10
50,49,41,Utah,Sevier County,12,17,458,238,220,0,1,3,0
50,49,41,Utah,Sevier County,12,18,377,171,206,0,0,9,8
50,49,43,Utah,Summit County,12,0,42145,21582,20563,252,249,2427,2413
50,49,43,Utah,Summit County,12,1,2206,1119,1087,11,20,246,246
50,49,43,Utah,Summit County,12,2,2681,1322,1359,11,17,234,303
50,49,43,Utah,Summit County,12,3,3179,1613,1566,12,12,255,255
50,49,43,Utah,Summit County,12,4,3047,1604,1443,14,10,257,219
50,49,43,Utah,Summit County,12,5,2436,1338,1098,26,29,233,179
50,49,43,Utah,Summit County,12,6,2448,1310,1138,30,46,171,162
50,49,43,Utah,Summit County,12,7,2428,1247,1181,27,24,137,166
50,49,43,Utah,Summit County,12,8,2598,1266,1332,23,18,140,163
50,49,43,Utah,Summit County,12,9,2865,1504,1361,22,17,214,226
50,49,43,Utah,Summit County,12,10,3112,1549,1563,24,11,171,155
50,49,43,Utah,Summit County,12,11,3148,1569,1579,30,21,125,119
50,49,43,Utah,Summit County,12,12,3251,1612,1639,8,10,100,88
50,49,43,Utah,Summit County,12,13,3111,1619,1492,5,6,64,49
50,49,43,Utah,Summit County,12,14,2312,1196,1116,5,1,24,42
50,49,43,Utah,Summit County,12,15,1587,794,793,1,1,24,22
50,49,43,Utah,Summit County,12,16,962,539,423,2,3,15,10
50,49,43,Utah,Summit County,12,17,436,237,199,1,3,5,5
50,49,43,Utah,Summit County,12,18,338,144,194,0,0,12,4
50,49,45,Utah,Tooele County,12,0,72259,36685,35574,383,262,4867,4488
50,49,45,Utah,Tooele County,12,1,5686,2944,2742,34,20,493,440
50,49,45,Utah,Tooele County,12,2,6561,3413,3148,26,34,508,438
50,49,45,Utah,Tooele County,12,3,6955,3559,3396,38,26,478,469
50,49,45,Utah,Tooele County,12,4,6002,3139,2863,29,44,450,384
50,49,45,Utah,Tooele County,12,5,4443,2272,2171,25,19,370,374
50,49,45,Utah,Tooele County,12,6,4760,2330,2430,30,19,350,360
50,49,45,Utah,Tooele County,12,7,5068,2508,2560,20,14,386,306
50,49,45,Utah,Tooele County,12,8,5678,2820,2858,26,17,367,362
50,49,45,Utah,Tooele County,12,9,5471,2759,2712,29,16,369,354
50,49,45,Utah,Tooele County,12,10,4565,2385,2180,24,15,257,234
50,49,45,Utah,Tooele County,12,11,3625,1898,1727,25,12,219,173
50,49,45,Utah,Tooele County,12,12,3596,1859,1737,24,9,204,160
50,49,45,Utah,Tooele County,12,13,3101,1571,1530,21,9,130,142
50,49,45,Utah,Tooele County,12,14,2489,1228,1261,26,4,100,110
50,49,45,Utah,Tooele County,12,15,1769,894,875,4,1,89,57
50,49,45,Utah,Tooele County,12,16,1123,548,575,2,1,41,46
