,Adelaide,Brisbane,Melbourne,Perth,Sydney
2020-02-29,2.6666666666666665,2.75,6.857142857142857,1.6666666666666667,4.2
2020-03-01,3.0,2.0,5.285714285714286,2.3333333333333335,5.733333333333333
2020-03-02,3.0,4.4,3.2857142857142856,2.0,8.6
2020-03-03,1.0,3.2,3.142857142857143,7.666666666666667,2.2666666666666666
2020-03-04,3.6666666666666665,4.0,12.142857142857142,8.666666666666666,6.666666666666667
2020-03-05,2.3333333333333335,3.6,9.857142857142858,10.0,6.571428571428571
2020-03-06,2.3333333333333335,4.2,3.7142857142857144,2.0,4.928571428571429
2020-03-07,1.5,3.6,2.2857142857142856,2.0,2.3333333333333335
2020-03-08,1.5,3.0,3.4285714285714284,4.0,2.6
2020-03-09,1.0,4.75,3.142857142857143,3.6666666666666665,3.8666666666666667
2020-03-10,3.6666666666666665,4.5,11.857142857142858,4.666666666666667,5.533333333333333
2020-03-11,7.0,4.25,11.428571428571429,4.333333333333333,5.4
2020-03-12,4.333333333333333,5.25,7.333333333333333,5.666666666666667,6.2
2020-03-13,2.5,3.6,6.833333333333333,2.0,6.533333333333333
2020-03-14,1.0,3.2,1.5,2.3333333333333335,4.533333333333333
2020-03-15,2.0,3.0,2.8333333333333335,3.0,2.066666666666667
2020-03-16,3.0,3.2,6.0,3.0,3.466666666666667
2020-03-17,4.666666666666667,4.0,5.333333333333333,2.0,5.0
2020-03-18,5.333333333333333,3.0,8.166666666666666,2.6666666666666665,6.266666666666667
2020-03-19,3.0,3.4,11.333333333333334,5.333333333333333,9.933333333333334
2020-03-20,4.0,3.75,4.0,5.666666666666667,9.8
2020-03-21,2.5,2.25,3.0,4.333333333333333,4.933333333333334
2020-03-22,1.0,1.6666666666666667,5.0,1.0,2.8
2020-03-23,2.0,2.25,6.5,4.666666666666667,3.5
2020-03-24,2.6666666666666665,4.0,6.666666666666667,2.3333333333333335,4.6
2020-03-25,2.0,4.0,6.333333333333333,,6.8
2020-03-26,4.0,3.6,7.666666666666667,9.666666666666666,4.428571428571429
2020-03-27,7.0,3.25,8.0,4.0,5.785714285714286
2020-03-28,3.6666666666666665,1.75,7.0,1.5,4.8
2020-03-29,1.5,2.3333333333333335,2.0,2.6666666666666665,3.2666666666666666
2020-03-30,3.5,3.2,7.833333333333333,4.666666666666667,5.933333333333334
2020-03-31,3.6666666666666665,3.4,9.142857142857142,4.333333333333333,6.0
2020-04-01,2.3333333333333335,3.6,9.714285714285714,4.0,6.642857142857143
2020-04-02,5.333333333333333,3.4,8.333333333333334,2.6666666666666665,5.533333333333333
2020-04-03,4.0,3.0,4.166666666666667,5.0,4.133333333333334
2020-04-04,1.0,1.6,3.0,2.3333333333333335,2.0
2020-04-05,1.0,1.8,1.7142857142857142,1.3333333333333333,3.0
2020-04-06,3.0,3.4,5.857142857142857,2.0,3.533333333333333
2020-04-07,2.3333333333333335,2.8,6.857142857142857,3.6666666666666665,5.466666666666667
2020-04-08,2.0,2.75,8.0,7.0,6.8
2020-04-09,4.333333333333333,2.8,11.333333333333334,7.666666666666667,6.866666666666666
2020-04-10,3.0,1.0,5.166666666666667,7.0,3.6666666666666665
2020-04-11,1.0,1.6,1.8333333333333333,5.0,2.0714285714285716
2020-04-12,1.0,2.3333333333333335,3.5714285714285716,3.0,3.8
2020-04-13,2.6666666666666665,2.0,7.857142857142857,3.6666666666666665,4.933333333333334
2020-04-14,6.333333333333333,3.6,5.333333333333333,3.6666666666666665,9.133333333333333
2020-04-15,4.666666666666667,4.2,6.571428571428571,3.0,11.333333333333334
2020-04-16,1.6666666666666667,4.25,7.142857142857143,4.333333333333333,9.6
2020-04-17,2.0,3.75,6.0,7.333333333333333,6.4
2020-04-18,2.0,5.0,3.0,8.666666666666666,6.2
2020-04-19,2.3333333333333335,4.0,4.285714285714286,4.333333333333333,6.6
2020-04-20,2.0,6.2,7.571428571428571,3.3333333333333335,9.133333333333333
2020-04-21,3.6666666666666665,6.4,7.857142857142857,5.333333333333333,8.866666666666667
2020-04-22,4.666666666666667,5.8,10.142857142857142,6.0,9.466666666666667
2020-04-23,5.0,5.4,8.571428571428571,5.666666666666667,11.0
2020-04-24,3.3333333333333335,5.4,9.428571428571429,5.666666666666667,10.428571428571429
2020-04-25,3.0,2.8,5.0,3.6666666666666665,7.266666666666667
2020-04-26,1.0,2.2,5.428571428571429,3.3333333333333335,3.7333333333333334
2020-04-27,3.3333333333333335,4.6,10.571428571428571,4.666666666666667,7.8
2020-04-28,3.0,3.6,7.571428571428571,3.0,6.0
2020-04-29,1.5,4.2,7.571428571428571,4.0,5.266666666666667
2020-04-30,1.5,3.8,8.142857142857142,3.6666666666666665,6.666666666666667
2020-05-01,2.0,2.25,3.4285714285714284,5.0,2.7857142857142856
