date, pm25, pm10, o3, no2, so2, co
2019/8/22, 18, 25, 21, 10, 2, 2
2019/8/23, 26, 17, 18, 13, , 3
2019/8/24, 33, 13, 21, 3, 1, 1
2019/8/25, 24, 11, 23, 7, 2, 2
2019/8/26, 20, 14, 18, 18, 2, 3
2019/8/27, 29, 10, 20, 15, 1, 3
2019/8/28, 31, 12, 13, 16, 1, 2
2019/8/29, 23, 16, 20, 14, 2, 3
2019/8/30, 29, 16, 12, 17, 2, 4
2019/8/31, 32, 8, 22, 7, 1, 5
2019/9/1, 40, 7, 22, 5, , 1
2019/9/2, 19, 8, 19, 7, 1, 1
2019/9/3, 23, 12, 16, 16, 2, 2
2019/9/4, 23, 13, 19, 11, 1, 2
2019/9/5, 33, 11, 18, 13, 1, 2
2019/9/6, 30, 9, 18, 10, 1, 2
2019/9/7, 29, 9, 22, 3, 1, 1
2019/9/8, 20, 10, 22, 3, 1, 1
2019/9/9, 21, 16, 22, 7, 2, 1
2019/9/10, 24, 13, 20, 13, 2, 2
2019/9/11, 24, 11, 19, 10, 1, 4
2019/9/12, 31, 18, 21, 5, 1, 1
2019/9/13, 24, 17, 18, 10, 2, 1
2019/9/14, 29, 23, 21, 7, 1, 1
2019/9/15, 30, 9, 17, 6, , 2
2019/9/16, 31, 15, 21, 8, 1, 2
2019/9/17, 26, 18, 19, 14, 1, 1
2019/9/18, 29, 15, 17, , 1, 2
2019/9/19, 28, 9, 25, 8, 1, 2
2019/9/20, 26, 14, 29, 6, , 2
2019/9/21, 24, 23, 25, 3, 1, 1
2019/9/22, 32, 5, 21, 5, , 1
2019/9/23, 20, 7, 20, 10, 1, 2
2019/9/24, 18, 10, 19, 10, 1, 2
2019/9/25, 20, 9, 19, , 1, 1
2019/9/26, 20, 9, 19, , 1, 2
2019/9/27, 29, 12, 20, 3, 1, 
2019/9/28, 23, 15, 23, 2, 2, 1
2019/9/29, 24, 12, 22, , 1, 2
2019/9/30, 28, 15, 20, , 1, 1
2019/10/1, 22, 18, 20, , 2, 2
2019/4/2, 3, 18, 19, 14, , 2
2019/4/3, 9, 29, 15, 10, 1, 
2019/4/4, 8, 29, 7, 12, 1, 2
2019/4/5, 25, 40, 27, 8, , 3
2019/4/6, 18, 21, 21, 4, 2, 1
2019/4/7, 15, 27, 23, 7, 1, 1
2019/4/9, 4, 16, 17, 6, 2, 1
2019/4/10, 2, 13, 14, 10, 2, 1
2019/4/11, 2, 16, 17, 11, 1, 1
2019/4/13, 5, 24, 20, 16, 1, 3
2019/4/14, 18, 15, 26, 6, 1, 2
2019/4/15, 18, 35, 26, 16, 1, 4
2019/4/16, 32, 52, 29, 10, , 2
2019/4/17, 50, 116, 28, 7, , 1
2019/4/18, 54, 24, 18, 8, 1, 1
2019/4/19, 26, 23, 22, 12, 1, 3
2019/4/20, 11, 29, 29, 14, , 3
2019/4/21, 36, 30, 24, 3, 1, 2
2019/4/22, 41, 13, 19, 3, 1, 1
