State,County,CS,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI
Ohio,Cuyahoga,CuyahogaOhio,0.5609289617486338,0.41488384859146143,0.021453701624373083,0.0027334880355316016,0.0,0.0,200,74.33333333333333,47.5
Ohio,Delaware,DelawareOhio,0.8806845966888743,0.11619279119098225,0.00312261212014342,0.0,0.0,0.0,112,54.833333333333336,39.833333333333336
Ohio,Fayette,FayetteOhio,0.9098307830081952,0.08673777692757229,0.0034314400642326205,0.0,0.0,0.0,122,50.166666666666664,36.5
Ohio,Franklin,FranklinOhio,0.6937220849864012,0.29441699728023557,0.011860917733363277,0.0,0.0,0.0,126,64.83333333333333,43.833333333333336
Ohio,Geauga,GeaugaOhio,0.7864161186620118,0.18927237697191843,0.02431150436606987,0.0,0.0,0.0,140,70.66666666666667,42.666666666666664
Ohio,Greene,GreeneOhio,0.7553719173362575,0.24050840264556037,0.004119680018182069,0.0,0.0,0.0,122,60.333333333333336,41.5
Ohio,Hamilton,HamiltonOhio,0.4696147416223769,0.5061993163160916,0.023272700052399134,0.0009132420091324203,0.0,0.0,159,76.16666666666667,51.5
Ohio,Jefferson,JeffersonOhio,0.5358310252763431,0.45504154502582533,0.009127429697831674,0.0,0.0,0.0,150,68.5,49.0
Ohio,Knox,KnoxOhio,0.8591072469530131,0.13703787776354012,0.0038548752834467125,0.0,0.0,0.0,119,58.0,40.166666666666664
Ohio,Lake,LakeOhio,0.7599308830501285,0.213601317463882,0.02555455747685705,0.0009132420091324203,0.0,0.0,157,65.83333333333333,39.666666666666664
Ohio,Lawrence,LawrenceOhio,0.8156224268283553,0.1793584849165357,0.004562467250542704,0.00045662100456621014,0.0,0.0,159,55.833333333333336,38.833333333333336
Ohio,Licking,LickingOhio,0.8668847083390419,0.12921389783591028,0.0039013938250478993,0.0,0.0,0.0,108,55.0,41.0
Ohio,Lorain,LorainOhio,0.8594270444784401,0.13874647150329503,0.0018264840182648406,0.0,0.0,0.0,115,54.0,35.666666666666664
Ohio,Lucas,LucasOhio,0.7515411884320485,0.2370420045807425,0.010960185982642754,0.00045662100456621014,0.0,0.0,151,64.0,41.0
Ohio,Madison,MadisonOhio,0.8263949676933365,0.1674561262715463,0.006148906035117142,0.0,0.0,0.0,112,58.666666666666664,42.0
Ohio,Mahoning,MahoningOhio,0.7894295993947914,0.2096559041427669,0.0009144964624416681,0.0,0.0,0.0,114,58.166666666666664,38.5
Ohio,Medina,MedinaOhio,0.779369802858303,0.21953122238107223,0.0010989747606245986,0.0,0.0,0.0,105,58.833333333333336,40.333333333333336
Ohio,Miami,MiamiOhio,0.8477555853476052,0.14619269116803826,0.006051723484356665,0.0,0.0,0.0,140,59.0,41.0
Ohio,Montgomery,MontgomeryOhio,0.6957309864461325,0.296960499798219,0.007308513755648476,0.0,0.0,0.0,129,65.0,42.833333333333336
Ohio,Morgan,MorganOhio,0.9633543282734184,0.025230146612426296,0.010502283105022832,0.0009132420091324203,0.0,0.0,156,22.0,2.5
Ohio,Noble,NobleOhio,0.8933825645822028,0.10472713448062893,0.001890300937168349,0.0,0.0,0.0,112,51.666666666666664,37.0
Ohio,Portage,PortageOhio,0.883091123167274,0.11690887683272606,0.0,0.0,0.0,0.0,100,53.666666666666664,37.166666666666664
Ohio,Preble,PrebleOhio,0.7546798785963392,0.2416671465121948,0.003652974891465797,0.0,0.0,0.0,119,60.5,41.166666666666664
Ohio,Scioto,SciotoOhio,0.9593744541757117,0.04017017241809517,0.0004553734061930783,0.0,0.0,0.0,129,39.333333333333336,15.333333333333334
Ohio,Stark,StarkOhio,0.6996668912343739,0.29120817426454076,0.00912493450108541,0.0,0.0,0.0,119,66.33333333333333,42.666666666666664
Ohio,Summit,SummitOhio,0.7065249394914789,0.29027996107493076,0.0031950994335903384,0.0,0.0,0.0,135,62.833333333333336,41.666666666666664
Ohio,Trumbull,TrumbullOhio,0.7721829645211278,0.2200538529194974,0.007763182559375015,0.0,0.0,0.0,133,61.166666666666664,40.666666666666664
Ohio,Warren,WarrenOhio,0.6737791026908284,0.3134974139946173,0.01272348331455434,0.0,0.0,0.0,136,67.33333333333333,44.666666666666664
Ohio,Washington,WashingtonOhio,0.8738932862864771,0.12162041452094857,0.004486299192574226,0.0,0.0,0.0,115,54.833333333333336,40.5
Ohio,Wood,WoodOhio,0.8728204729081969,0.12270371807660828,0.0044758090151948635,0.0,0.0,0.0,115,55.5,39.166666666666664
Oklahoma,Adair,AdairOklahoma,0.8277005645348176,0.17047295144691774,0.0013698630136986304,0.00045662100456621014,0.0,0.0,198,55.5,39.5
Oklahoma,Canadian,CanadianOklahoma,0.8605292545183355,0.13576307897927384,0.0037076665023906483,0.0,0.0,0.0,150,57.833333333333336,36.833333333333336
Oklahoma,Cleveland,ClevelandOklahoma,0.7283514487480279,0.26661815189780075,0.005030399354171397,0.0,0.0,0.0,121,63.5,43.0
Oklahoma,Comanche,ComancheOklahoma,0.7954083855610916,0.20185188841151117,0.0027397260273972607,0.0,0.0,0.0,122,60.0,41.166666666666664
Oklahoma,Creek,CreekOklahoma,0.9055777485621799,0.09346959051978164,0.0009526609180384983,0.0,0.0,0.0,115,49.833333333333336,37.166666666666664
Oklahoma,Dewey,DeweyOklahoma,0.7885787965885084,0.2068055881021833,0.004615615309308278,0.0,0.0,0.0,134,61.333333333333336,41.0
Oklahoma,Kay,KayOklahoma,0.6830101569713758,0.3124084544454142,0.004581388583210008,0.0,0.0,0.0,126,60.5,43.666666666666664
Oklahoma,Mayes,MayesOklahoma,0.9236159142096635,0.07534061032567638,0.001043475464660107,0.0,0.0,0.0,140,48.833333333333336,35.666666666666664
Oklahoma,Muskogee,MuskogeeOklahoma,0.9321158814284298,0.06489087893449487,0.001953868049758461,0.001039371587316793,0.0,0.0,196,41.166666666666664,16.833333333333332
Oklahoma,Oklahoma,OklahomaOklahoma,0.6809354492601741,0.30810689422861,0.010957656511215908,0.0,0.0,0.0,147,68.83333333333333,44.5
Oklahoma,Ottawa,OttawaOklahoma,0.7434934138351651,0.25513295287962007,0.0013736332852148545,0.0,0.0,0.0,118,58.833333333333336,41.166666666666664
Oklahoma,Pittsburg,PittsburgOklahoma,0.7948943163356158,0.20373456619737626,0.0013711174670078782,0.0,0.0,0.0,108,58.666666666666664,40.5
Oklahoma,Sequoyah,SequoyahOklahoma,0.8851462470541644,0.1148537529458356,0.0,0.0,0.0,0.0,93,51.5,35.833333333333336
Oklahoma,Tulsa,TulsaOklahoma,0.6184232851760361,0.3738179005414577,0.006846819871746887,0.0009119944107592884,0.0,0.0,192,67.66666666666667,46.166666666666664
Oregon,Baker,BakerOregon,0.8873574651087717,0.10403958195694962,0.005671339480837909,0.0029316134534406488,0.0,0.0,170,52.833333333333336,22.5
Oregon,Benton,BentonOregon,0.931189728790286,0.06526628955366005,0.0030873606514877946,0.00045662100456621014,0.0,0.0,153,42.166666666666664,15.5
Oregon,Clackamas,ClackamasOregon,0.9009523061830415,0.07817263066331658,0.015511548307702605,0.00459190990766764,0.0007716049382716048,0.0,212,55.0,31.5
Oregon,Columbia,ColumbiaOregon,0.9575189211161866,0.0376300194565752,0.0038876682904365866,0.0009633911368015411,0.0,0.0,154,41.666666666666664,25.333333333333332
Oregon,Crook,CrookOregon,0.793825674579892,0.18620841310788902,0.01146679594812553,0.008499116364093694,0.0,0.0,199,65.0,23.333333333333332
Oregon,Deschutes,DeschutesOregon,0.8811732939498554,0.09195177976663517,0.011014507405348027,0.010837587827933074,0.0036529680365296802,0.00136986301369863,365,56.666666666666664,24.166666666666668
Oregon,Douglas,DouglasOregon,0.8979670216110089,0.09697157596056612,0.003668644768257886,0.001392757660167131,0.0,0.0,166,48.833333333333336,20.0
Oregon,Grant,GrantOregon,0.7669552987571852,0.22006108157401194,0.008053426932099763,0.00493019273670317,0.0,0.0,169,60.333333333333336,28.833333333333332
Oregon,Harney,HarneyOregon,0.7436495804142863,0.24290987443686882,0.01048793500445394,0.002952610144390967,0.0,0.0,169,66.83333333333333,27.166666666666668
Oregon,Jackson,JacksonOregon,0.7150981390526209,0.23029270140128769,0.023858824238588247,0.0262670102626701,0.00357008303570083,0.0009132420091324203,356,86.16666666666667,39.666666666666664
Oregon,Josephine,JosephineOregon,0.7722364448436759,0.19334955211218405,0.013059360730593607,0.018614916286149162,0.00228310502283105,0.00045662100456621014,333,73.5,27.666666666666668
Oregon,Klamath,KlamathOregon,0.7063546949162869,0.2488427844988791,0.02320321206282544,0.019465387202250755,0.0021339213197577645,0.0,254,85.16666666666667,30.833333333333332
Oregon,Lake,LakeOregon,0.8232689887155283,0.1478380821113431,0.021032241279972996,0.007860687893155425,0.0,0.0,180,65.33333333333333,21.0
Oregon,Lane,LaneOregon,0.7101292511914564,0.2537989370461861,0.02830925468473189,0.006392694063926941,0.0009132420091324203,0.00045662100456621014,380,75.5,37.833333333333336
Oregon,Linn,LinnOregon,0.8483928190979616,0.14033549976734347,0.007618713098165153,0.0036529680365296802,0.0,0.0,179,55.666666666666664,23.833333333333332
Oregon,Marion,MarionOregon,0.8618181166961348,0.12975172827651443,0.007060292013651992,0.0013698630136986304,0.0,0.0,170,55.166666666666664,31.166666666666668
Oregon,Multnomah,MultnomahOregon,0.8895201736656936,0.10271851685505402,0.004108341442722758,0.0036529680365296802,0.0,0.0,163,51.833333333333336,33.166666666666664
Oregon,Umatilla,UmatillaOregon,0.8141822062545088,0.1700674144068206,0.011042149374265564,0.0035954409808362994,0.0011127889835688349,0.0,229,58.666666666666664,35.333333333333336
Oregon,Union,UnionOregon,0.8652834799446167,0.11855215221038794,0.011938769192572507,0.004225598652422834,0.0,0.0,196,56.333333333333336,22.666666666666668
Oregon,Wallowa,WallowaOregon,0.8888318309623817,0.09970637203293842,0.007755989120401611,0.003705807884278139,0.0,0.0,176,51.833333333333336,19.0
Oregon,Wasco,WascoOregon,0.8753609657283378,0.11280420861791034,0.0061586281110676995,0.005218322084808809,0.00045787545787545793,0.0,253,53.5,26.333333333333332
Oregon,Washington,WashingtonOregon,0.8365845746937146,0.15291314220126256,0.0091324200913242,0.0013698630136986304,0.0,0.0,169,57.833333333333336,32.5
Pennsylvania,Adams,AdamsPennsylvania,0.76345595854354,0.23152493949147893,0.005019101964981148,0.0,0.0,0.0,129,62.333333333333336,41.833333333333336
Pennsylvania,Allegheny,AlleghenyPennsylvania,0.43630885545325243,0.5020735084961448,0.057052673603313626,0.004564962447288969,0.0,0.0,175,88.33333333333333,53.333333333333336
Pennsylvania,Armstrong,ArmstrongPennsylvania,0.6972355615512941,0.2977289931735346,0.005035445275171303,0.0,0.0,0.0,143,62.166666666666664,42.833333333333336
Pennsylvania,Beaver,BeaverPennsylvania,0.6284776804651047,0.361025026823365,0.010497292711530304,0.0,0.0,0.0,136,68.16666666666667,45.666666666666664
Pennsylvania,Berks,BerksPennsylvania,0.6549741747136761,0.328139581305986,0.01642962297577164,0.00045662100456621014,0.0,0.0,165,69.83333333333333,44.166666666666664
Pennsylvania,Blair,BlairPennsylvania,0.7428390825467885,0.25396328146602276,0.0031976359871887503,0.0,0.0,0.0,132,61.166666666666664,41.666666666666664
Pennsylvania,Bradford,BradfordPennsylvania,0.9133386629992047,0.08666133700079544,0.0,0.0,0.0,0.0,97,49.0,34.666666666666664
Pennsylvania,Bucks,BucksPennsylvania,0.767765544746164,0.20318793993825945,0.02662798765297122,0.0024185276626054646,0.0,0.0,172,66.0,38.166666666666664
Pennsylvania,Cambria,CambriaPennsylvania,0.6832011595710226,0.31588559841984504,0.0009132420091324203,0.0,0.0,0.0,108,63.166666666666664,43.333333333333336
Pennsylvania,Centre,CentrePennsylvania,0.7370811188462211,0.26018165032312796,0.0027372308306509974,0.0,0.0,0.0,122,61.666666666666664,42.333333333333336
Pennsylvania,Chester,ChesterPennsylvania,0.6406577760509049,0.34881346484925685,0.010072138095272095,0.00045662100456621014,0.0,0.0,166,67.33333333333333,44.0
Pennsylvania,Clearfield,ClearfieldPennsylvania,0.9275905620049766,0.07143043269890671,0.0009790052961167561,0.0,0.0,0.0,119,48.166666666666664,35.0
Pennsylvania,Cumberland,CumberlandPennsylvania,0.7025391895123958,0.2928819441682938,0.004578866319310406,0.0,0.0,0.0,150,62.666666666666664,39.0
Pennsylvania,Dauphin,DauphinPennsylvania,0.675487187164708,0.3135613943159418,0.01049479751478404,0.00045662100456621014,0.0,0.0,158,67.83333333333333,43.5
Pennsylvania,Delaware,DelawarePennsylvania,0.5728123708122251,0.41210513597889165,0.015082493208883151,0.0,0.0,0.0,150,70.16666666666667,47.166666666666664
Pennsylvania,Elk,ElkPennsylvania,0.9415499651858462,0.05606676525434203,0.0023832695598116796,0.0,0.0,0.0,126,47.833333333333336,35.5
Pennsylvania,Erie,EriePennsylvania,0.7751041305006555,0.2221497103250287,0.002746159174315699,0.0,0.0,0.0,129,58.0,39.333333333333336
Pennsylvania,Franklin,FranklinPennsylvania,0.9574933993845264,0.042506600615473566,0.0,0.0,0.0,0.0,87,46.166666666666664,34.333333333333336
Pennsylvania,Greene,GreenePennsylvania,0.8885320359030331,0.10824870505184368,0.003219259045123322,0.0,0.0,0.0,115,52.833333333333336,37.0
Pennsylvania,Indiana,IndianaPennsylvania,0.8675426417532632,0.12422784261662485,0.008229515630112079,0.0,0.0,0.0,136,56.333333333333336,38.333333333333336
Pennsylvania,Lackawanna,LackawannaPennsylvania,0.7849259817708054,0.21188266159072358,0.0031913566384709434,0.0,0.0,0.0,129,59.833333333333336,40.0
Pennsylvania,Lancaster,LancasterPennsylvania,0.5413192105197494,0.43585722484217887,0.021910322628939296,0.0009132420091324203,0.0,0.0,157,75.83333333333333,48.833333333333336
Pennsylvania,Lawrence,LawrencePennsylvania,0.9242560060066013,0.07391372582316232,0.0018302681702363835,0.0,0.0,0.0,119,48.333333333333336,33.0
Pennsylvania,Lebanon,LebanonPennsylvania,0.6065500993920038,0.37790815180777004,0.015541748800226232,0.0,0.0,0.0,142,70.0,46.0
Pennsylvania,Lehigh,LehighPennsylvania,0.7974604095449593,0.19522211409702991,0.007317476358010829,0.0,0.0,0.0,129,59.5,37.833333333333336
Pennsylvania,Luzerne,LuzernePennsylvania,0.9392511797062122,0.059380204878462135,0.0013686154153254987,0.0,0.0,0.0,119,47.0,33.5
Pennsylvania,Lycoming,LycomingPennsylvania,0.9377279087403174,0.06181671785348947,0.0004553734061930783,0.0,0.0,0.0,108,46.666666666666664,33.666666666666664
Pennsylvania,Mercer,MercerPennsylvania,0.668620405718991,0.3245340220076353,0.006388951268807545,0.00045662100456621014,0.0,0.0,152,64.33333333333333,44.166666666666664
Pennsylvania,Monroe,MonroePennsylvania,0.8466147048481608,0.15062233233923436,0.002762962812604928,0.0,0.0,0.0,140,54.666666666666664,37.666666666666664
Pennsylvania,Montgomery,MontgomeryPennsylvania,0.768259813623733,0.21676318365686778,0.014977002719399233,0.0,0.0,0.0,140,63.666666666666664,38.333333333333336
Pennsylvania,Northampton,NorthamptonPennsylvania,0.609592443636908,0.3758006127460836,0.012781707197116625,0.00136986301369863,0.0004553734061930783,0.0,217,73.0,46.0
Pennsylvania,Philadelphia,PhiladelphiaPennsylvania,0.5257878583726328,0.44591286772962047,0.025559547870349576,0.0027397260273972607,0.0,0.0,166,75.16666666666667,49.0
Pennsylvania,Somerset,SomersetPennsylvania,0.9374488398272462,0.06208430676472385,0.00046685340802987864,0.0,0.0,0.0,105,47.833333333333336,35.166666666666664
Pennsylvania,Tioga,TiogaPennsylvania,0.8512311513706189,0.14785810181699496,0.0009107468123861566,0.0,0.0,0.0,112,53.0,38.166666666666664
Pennsylvania,Warren,WarrenPennsylvania,0.9186155508584694,0.06483925129362746,0.016088576843337022,0.00045662100456621014,0.0,0.0,156,42.666666666666664,12.333333333333334
Pennsylvania,Washington,WashingtonPennsylvania,0.5641228135838511,0.4290328617411483,0.0068443246750006246,0.0,0.0,0.0,129,67.83333333333333,48.0
Pennsylvania,Westmoreland,WestmorelandPennsylvania,0.707738487616269,0.2872424104187499,0.005019101964981147,0.0,0.0,0.0,147,60.833333333333336,42.166666666666664
Pennsylvania,York,YorkPennsylvania,0.6850936946378221,0.30760660728098416,0.007299698081193702,0.0,0.0,0.0,133,65.5,43.666666666666664
Rhode Island,Kent,KentRhode Island,0.9104255177172033,0.08060723974334819,0.00850038913141868,0.00046685340802987864,0.0,0.0,166,50.0,33.0
Rhode Island,Providence,ProvidenceRhode Island,0.7640329865009856,0.2254697207874841,0.009584050702397885,0.0009132420091324203,0.0,0.0,170,60.166666666666664,42.166666666666664
Rhode Island,Washington,WashingtonRhode Island,0.9037245314012669,0.08518044802298667,0.010172934902126583,0.0009220856736199323,0.0,0.0,151,50.5,34.833333333333336
South Carolina,Aiken,AikenSouth Carolina,0.9115079148239849,0.08849208517601527,0.0,0.0,0.0,0.0,97,51.666666666666664,38.833333333333336
South Carolina,Anderson,AndersonSouth Carolina,0.9172914622871123,0.08196779697214686,0.0007407407407407409,0.0,0.0,0.0,108,50.666666666666664,38.333333333333336
South Carolina,Berkeley,BerkeleySouth Carolina,0.9429396782832811,0.057060321716718855,0.0,0.0,0.0,0.0,100,47.0,33.5
South Carolina,Charleston,CharlestonSouth Carolina,0.8624223540039021,0.13387504609155973,0.002776673978612396,0.0009259259259259261,0.0,0.0,158,52.833333333333336,37.333333333333336
South Carolina,Chesterfield,ChesterfieldSouth Carolina,0.818992553942279,0.17958923579145167,0.0014182102662694109,0.0,0.0,0.0,139,55.5,38.833333333333336
South Carolina,Darlington,DarlingtonSouth Carolina,0.8994287288438265,0.10057127115617369,0.0,0.0,0.0,0.0,100,52.666666666666664,39.5
South Carolina,Edgefield,EdgefieldSouth Carolina,0.8740217591594192,0.12300396617077146,0.0020136598763414774,0.0009606147934678194,0.0,0.0,166,53.333333333333336,37.166666666666664
South Carolina,Greenville,GreenvilleSouth Carolina,0.7174763580108293,0.2784215385383138,0.003191356638470944,0.0009107468123861566,0.0,0.0,188,62.0,42.833333333333336
South Carolina,Lexington,LexingtonSouth Carolina,0.814917743902456,0.1827878194108422,0.0013736263736263737,0.0009208103130755064,0.0,0.0,166,54.833333333333336,34.333333333333336
South Carolina,Oconee,OconeeSouth Carolina,0.8938234013111782,0.10479916737118013,0.0013774313176417167,0.0,0.0,0.0,133,50.833333333333336,37.666666666666664
South Carolina,Pickens,PickensSouth Carolina,0.8560591712353803,0.1432973281211191,0.0006435006435006435,0.0,0.0,0.0,108,55.666666666666664,41.166666666666664
South Carolina,Richland,RichlandSouth Carolina,0.7804800758539812,0.2149599520922225,0.0036492252414102853,0.0009107468123861566,0.0,0.0,168,58.5,41.5
South Carolina,Spartanburg,SpartanburgSouth Carolina,0.7303101281881835,0.26687378811337986,0.0028160836984366393,0.0,0.0,0.0,126,60.5,42.5
South Carolina,York,YorkSouth Carolina,0.88408770608092,0.1098224017350785,0.006089892184001455,0.0,0.0,0.0,133,53.333333333333336,36.833333333333336
South Dakota,Brookings,BrookingsSouth Dakota,0.8776643583339641,0.11775296355160882,0.004582678114427149,0.0,0.0,0.0,129,53.5,36.166666666666664
South Dakota,Codington,CodingtonSouth Dakota,0.904841871499753,0.0942333427016732,0.0009247857985737008,0.0,0.0,0.0,138,49.166666666666664,26.333333333333332
South Dakota,Custer,CusterSouth Dakota,0.9245276698002206,0.07318167772232735,0.0018315156546787933,0.0004591368227731864,0.0,0.0,159,49.5,39.833333333333336
South Dakota,Jackson,JacksonSouth Dakota,0.9235640994805302,0.07415028659002028,0.002285613929449546,0.0,0.0,0.0,142,49.833333333333336,39.0
South Dakota,Meade,MeadeSouth Dakota,0.9794532061965526,0.0205467938034474,0.0,0.0,0.0,0.0,80,42.166666666666664,34.0
South Dakota,Minnehaha,MinnehahaSouth Dakota,0.8399851280759676,0.15498696776660728,0.0050279041574251325,0.0,0.0,0.0,124,56.833333333333336,37.166666666666664
South Dakota,Pennington,PenningtonSouth Dakota,0.7822995753949272,0.210832119084889,0.006411684515617685,0.00045662100456621014,0.0,0.0,152,58.5,32.0
South Dakota,Union,UnionSouth Dakota,0.842928358788453,0.15387778937632968,0.003193851835217207,0.0,0.0,0.0,112,55.333333333333336,36.833333333333336
Tennessee,Anderson,AndersonTennessee,0.9047833682445284,0.09430338974633906,0.0009132420091324203,0.0,0.0,0.0,105,51.5,33.166666666666664
Tennessee,Blount,BlountTennessee,0.8057808739065501,0.18965788581981954,0.0036504934612441296,0.0009107468123861566,0.0,0.0,159,58.666666666666664,41.5
Tennessee,Claiborne,ClaiborneTennessee,0.9355938978208108,0.06392160605515834,0.00048449612403100775,0.0,0.0,0.0,108,48.0,35.5
Tennessee,Davidson,DavidsonTennessee,0.6544863637497816,0.3377573171644584,0.007299698081193702,0.00045662100456621014,0.0,0.0,151,63.833333333333336,44.666666666666664
Tennessee,Hamilton,HamiltonTennessee,0.7256338536547703,0.26884593746246993,0.004941505179056124,0.0005787037037037037,0.0,0.0,177,62.833333333333336,43.5
Tennessee,Jefferson,JeffersonTennessee,0.7713591916646042,0.22569323573804204,0.002947572597353691,0.0,0.0,0.0,133,64.83333333333333,44.0
Tennessee,Knox,KnoxTennessee,0.7064205165629812,0.2894773731312255,0.0027359900872139815,0.0013661202185792348,0.0,0.0,169,62.0,43.166666666666664
Tennessee,Loudon,LoudonTennessee,0.8099561398305822,0.1830310555403227,0.005822328438618968,0.0011904761904761906,0.0,0.0,164,58.666666666666664,38.833333333333336
Tennessee,Montgomery,MontgomeryTennessee,0.8706989393859406,0.12930106061405952,0.0,0.0,0.0,0.0,83,51.833333333333336,30.833333333333332
Tennessee,Sevier,SevierTennessee,0.817172120244746,0.17914185442118402,0.003686025334070027,0.0,0.0,0.0,115,61.5,43.666666666666664
Tennessee,Shelby,ShelbyTennessee,0.7188337450407966,0.26793173141702226,0.01277790253761509,0.00045662100456621014,0.0,0.0,161,64.16666666666667,42.333333333333336
Tennessee,Sullivan,SullivanTennessee,0.6211717443920454,0.3144758839234474,0.06344037727374803,0.0009119944107592884,0.0,0.0,200,86.16666666666667,45.833333333333336
Tennessee,Sumner,SumnerTennessee,0.8085453589840829,0.18872436200214615,0.00273027901377096,0.0,0.0,0.0,133,60.166666666666664,40.5
Tennessee,Williamson,WilliamsonTennessee,0.8965707161644237,0.10135370090519252,0.002075582930383867,0.0,0.0,0.0,108,51.666666666666664,39.166666666666664
Tennessee,Wilson,WilsonTennessee,0.8714967101313551,0.12675808917056464,0.0017452006980802793,0.0,0.0,0.0,119,54.5,39.166666666666664
Texas,Bell,BellTexas,0.8460447087159415,0.14527698329068192,0.008678307993376487,0.0,0.0,0.0,136,58.5,38.5
Texas,Bexar,BexarTexas,0.6385566348315405,0.33905371662312483,0.018730359803235126,0.0036592887420996353,0.0,0.0,188,70.66666666666667,45.333333333333336
Texas,Brazoria,BrazoriaTexas,0.8753433568951197,0.10586729788853934,0.015126144776347545,0.0036632004399933487,0.0,0.0,174,57.833333333333336,33.666666666666664
Texas,Brewster,BrewsterTexas,0.865662797037727,0.13433720296227292,0.0,0.0,0.0,0.0,100,53.333333333333336,40.0
Texas,Cameron,CameronTexas,0.7156361504104599,0.28253986076802157,0.0018239888215185768,0.0,0.0,0.0,110,63.166666666666664,41.333333333333336
Texas,Collin,CollinTexas,0.8462518739854769,0.131182695402096,0.02210880960786095,0.00045662100456621014,0.0,0.0,156,63.166666666666664,37.666666666666664
Texas,Dallas,DallasTexas,0.6517254285500411,0.325903885021334,0.021000823414926265,0.00136986301369863,0.0,0.0,161,71.33333333333333,44.5
Texas,Denton,DentonTexas,0.7448424283254735,0.21864161489133424,0.0337762307557951,0.0027397260273972607,0.0,0.0,172,71.33333333333333,41.833333333333336
Texas,Ector,EctorTexas,0.8995199809732771,0.10002339802215653,0.00045662100456621014,0.0,0.0,0.0,102,50.166666666666664,29.0
Texas,El Paso,El PasoTexas,0.4682461262070514,0.49751478404072164,0.03104274272026349,0.0031963470319634705,0.0,0.0,164,81.83333333333333,51.333333333333336
Texas,Ellis,EllisTexas,0.7722259650173416,0.22138134091873143,0.006392694063926941,0.0,0.0,0.0,136,60.333333333333336,40.666666666666664
Texas,Galveston,GalvestonTexas,0.8052381118593898,0.17095581875675844,0.021979585365586977,0.00136986301369863,0.00045662100456621014,0.0,202,63.333333333333336,38.5
Texas,Gregg,GreggTexas,0.900256105033752,0.0960846338711283,0.0036592610951197194,0.0,0.0,0.0,143,51.666666666666664,34.833333333333336
Texas,Harris,HarrisTexas,0.49472889687351845,0.4422786136686878,0.04975172792374679,0.011870898520348332,0.0013698630136986304,0.0,204,86.0,50.833333333333336
Texas,Harrison,HarrisonTexas,0.8331344268812372,0.16549445565175513,0.0013711174670078782,0.0,0.0,0.0,113,54.5,37.5
Texas,Hidalgo,HidalgoTexas,0.7162199439632427,0.28011827232577285,0.003661783710984454,0.0,0.0,0.0,115,63.666666666666664,39.166666666666664
Texas,Hood,HoodTexas,0.8881437539948207,0.10211043624804168,0.00837218338351107,0.0013736263736263737,0.0,0.0,164,54.666666666666664,34.833333333333336
Texas,Hunt,HuntTexas,0.9350638770670024,0.06310963891473277,0.00136986301369863,0.00045662100456621014,0.0,0.0,154,48.0,34.166666666666664
Texas,Jefferson,JeffersonTexas,0.6695299049330039,0.3067407740100307,0.021904084637073634,0.001825236419891709,0.0,0.0,174,71.16666666666667,43.666666666666664
Texas,Johnson,JohnsonTexas,0.8384778494306876,0.14427381823192562,0.016315842027460933,0.0009324903099258702,0.0,0.0,156,63.666666666666664,37.5
Texas,Kaufman,KaufmanTexas,0.853217280491959,0.14540907234237077,0.0013736471656701735,0.0,0.0,0.0,122,55.0,37.833333333333336
Texas,Maverick,MaverickTexas,0.8398794859811818,0.1596288719342558,0.0004916420845624385,0.0,0.0,0.0,104,54.5,29.666666666666668
Texas,McLennan,McLennanTexas,0.860549664851891,0.1367557955742887,0.0026945395738203954,0.0,0.0,0.0,115,54.166666666666664,37.5
Texas,Montgomery,MontgomeryTexas,0.7597133163288768,0.22383570717278334,0.01599435549377366,0.00045662100456621014,0.0,0.0,156,65.33333333333333,41.166666666666664
Texas,Navarro,NavarroTexas,0.7528308692579969,0.23301137069383196,0.011418034020773746,0.00273972602739726,0.0,0.0,200,65.5,40.333333333333336
Texas,Nueces,NuecesTexas,0.7581795904228897,0.23999392555884544,0.0018264840182648406,0.0,0.0,0.0,112,61.166666666666664,39.833333333333336
Texas,Orange,OrangeTexas,0.7976950005043109,0.19265289318062728,0.009652106315061816,0.0,0.0,0.0,129,59.0,38.833333333333336
Texas,Parker,ParkerTexas,0.8748308614014911,0.11040581368311414,0.01384245135743959,0.0009208735579552539,0.0,0.0,164,55.5,36.666666666666664
Texas,Polk,PolkTexas,0.9644060829218236,0.03458381606807545,0.00101010101010101,0.0,0.0,0.0,112,44.666666666666664,31.333333333333332
Texas,Potter,PotterTexas,0.9063863943776361,0.07397764797270748,0.01917933664509007,0.00045662100456621014,0.0,0.0,161,52.833333333333336,23.333333333333332
Texas,Randall,RandallTexas,0.8077959513730634,0.1861741241010458,0.006029924525890896,0.0,0.0,0.0,112,61.0,41.833333333333336
Texas,Rockwall,RockwallTexas,0.9052520689564559,0.08676724573542934,0.007980685308114749,0.0,0.0,0.0,140,51.833333333333336,34.5
Texas,Smith,SmithTexas,0.9040040641545245,0.09371031506108983,0.0022856207843856623,0.0,0.0,0.0,133,51.0,35.0
Texas,Tarrant,TarrantTexas,0.6690657983381989,0.28802180801956234,0.039717294208648356,0.0031950994335903384,0.0,0.0,174,75.5,43.833333333333336
Texas,Travis,TravisTexas,0.6928013573870299,0.29532774409262175,0.01187089852034833,0.0,0.0,0.0,150,65.83333333333333,43.5
