date, pm25, pm10, o3, no2, so2, co
2019/5/7, 12, 16, 14, 18, 1, 3
2019/5/8, 37, 16, 16, 12, 1, 2
2019/5/9, 40, 14, 12, 18, 9, 2
2019/5/10, 29, 17, 12, 15, 2, 2
2019/5/11, 31, 11, 17, 5, 1, 1
2019/5/12, 23, 9, 8, 7, , 2
2019/5/13, 22, , , , , 
2019/5/15, 36, 17, 11, 16, 1, 4
2019/5/16, 35, 21, 13, 16, 2, 4
2019/5/17, 48, 22, 10, 19, 4, 4
2019/5/18, 52, 24, 17, 14, 2, 5
2019/5/19, 55, 23, 17, 12, 1, 4
2019/5/20, 59, 23, 5, 19, 2, 4
2019/5/21, 61, 34, 13, 23, 1, 4
2019/5/22, 82, 41, 14, 17, 1, 4
2019/5/23, 95, 21, 11, 16, 1, 3
2019/5/24, 47, 25, 9, 22, 1, 5
2019/5/25, 58, 32, 14, 18, 1, 4
2019/5/26, 75, 18, 16, 13, 1, 2
2019/5/27, 45, 14, 17, 10, 3, 1
2019/5/28, 31, 13, 15, 10, , 
2019/5/29, 21, 11, 16, 6, 1, 1
2019/5/30, 17, 11, 17, 7, 1, 
2019/5/31, 15, 10, 13, 13, , 
2019/6/1, 22, 11, 15, 7, 1, 2
2019/6/2, 24, 18, 13, 10, 1, 2
2019/6/3, 43, 22, 12, 12, 1, 3
2019/6/4, 60, 9, 19, 5, , 
2019/6/5, 23, 8, 14, 8, , 2
2019/6/6, 13, 9, 12, 15, 1, 3
2019/6/7, 21, 14, , 19, 1, 4
2019/6/8, 30, 19, 1, 13, 1, 6
2019/6/9, 49, 22, 12, 9, 1, 5
2019/6/10, 68, 21, 12, 10, 1, 4
2019/6/11, 68, 17, 12, 13, 1, 4
2019/6/12, 56, 22, 3, 20, 2, 5
2019/6/13, 56, 17, 10, 18, 1, 2
2019/6/14, 37, 12, 11, 16, 1, 2
2019/6/15, 22, 14, 14, 12, 1, 3
2019/6/19, 13, 10, 14, 12, 1, 3
2019/6/20, 24, 12, 10, 17, 1, 3
2019/6/21, 32, 12, 14, 10, 1, 3
2019/6/22, 36, 9, 14, 8, 7, 1
2019/6/23, 25, 9, 16, 5, 1, 2
2019/6/24, 23, 7, 15, 11, 1, 4
2019/6/25, 13, 9, 15, 8, 1, 2
2019/6/26, 14, 8, 15, 10, 1, 2
2019/6/27, 11, 9, 8, 17, 1, 4
2019/6/28, 23, 17, 9, 17, 3, 5
2019/6/29, 49, 16, 10, 11, 5, 3
2019/6/30, 48, 8, 17, 6, 2, 1
2019/7/1, 28, 11, 7, 18, 3, 3
2019/1/2, 57, 22, 28, 6, 2, 2
2019/1/3, 52, 23, 16, 3, 2, 
2019/1/4, 43, 20, 26, 7, 3, 2
2019/1/5, 31, 27, 30, 8, 1, 2
2019/1/6, 44, 20, 17, 2, 1, 
2019/1/7, 34, 16, 12, 7, 2, 
2019/1/8, 26, 16, 23, 7, 4, 2
2019/1/9, 28, 18, 24, 7, 1, 2
2019/1/10, 30, 16, 13, 2, 1, 
