State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,StateCounty
Oklahoma,Mayes,2017,363,0.9338842975206612,0.06611570247933883,0.0,0.0,0.0,0.0,71,47,37,0.0,0.0,0.7851239669421488,0.21487603305785125,0.0,0.0,"Mayes, Oklahoma, US"
Oklahoma,Muskogee,2017,359,0.9554317548746518,0.04456824512534819,0.0,0.0,0.0,0.0,91,38,19,0.0,0.0,0.0,0.3398328690807799,0.0,0.6601671309192201,"Muskogee, Oklahoma, US"
Oklahoma,Oklahoma,2017,365,0.6684931506849315,0.3150684931506849,0.01643835616438356,0.0,0.0,0.0,119,66,46,0.0,0.04931506849315069,0.6191780821917808,0.0,0.3287671232876712,0.0027397260273972607,"Oklahoma, Oklahoma, US"
Oklahoma,Ottawa,2017,365,0.6986301369863014,0.3013698630136986,0.0,0.0,0.0,0.0,93,58,43,0.0,0.0,0.410958904109589,0.0,0.5863013698630137,0.0027397260273972607,"Ottawa, Oklahoma, US"
Oklahoma,Pittsburg,2017,357,0.7871148459383753,0.21288515406162464,0.0,0.0,0.0,0.0,100,59,40,0.0,0.0,0.6386554621848739,0.0,0.3613445378151261,0.0,"Pittsburg, Oklahoma, US"
Oklahoma,Sequoyah,2017,358,0.9106145251396648,0.0893854748603352,0.0,0.0,0.0,0.0,74,49,36,0.0,0.12011173184357543,0.6787709497206704,0.0,0.2011173184357542,0.0,"Sequoyah, Oklahoma, US"
Oklahoma,Tulsa,2017,365,0.5424657534246575,0.4547945205479452,0.0027397260273972607,0.0,0.0,0.0,102,67,48,0.0,0.0027397260273972607,0.4876712328767123,0.0,0.5095890410958904,0.0,"Tulsa, Oklahoma, US"
Oregon,Baker,2017,365,0.8438356164383561,0.13972602739726028,0.00821917808219178,0.00821917808219178,0.0,0.0,170,62,23,0.0,0.0,0.0,0.0,1.0,0.0,"Baker, Oregon, US"
Oregon,Benton,2017,357,0.8935574229691877,0.10084033613445377,0.0056022408963585435,0.0,0.0,0.0,138,52,15,0.0,0.0,0.0,0.0,1.0,0.0,"Benton, Oregon, US"
Oregon,Clackamas,2017,216,0.8564814814814815,0.08796296296296298,0.04166666666666666,0.009259259259259259,0.0046296296296296285,0.0,212,71,32,0.0,0.0,0.5879629629629629,0.0,0.4120370370370369,0.0,"Clackamas, Oregon, US"
Oregon,Columbia,2017,346,0.9248554913294798,0.06358381502890173,0.005780346820809247,0.005780346820809247,0.0,0.0,154,46,26,0.0,0.0,0.3699421965317919,0.0,0.630057803468208,0.0,"Columbia, Oregon, US"
Oregon,Crook,2017,357,0.7282913165266106,0.22689075630252103,0.02240896358543417,0.02240896358543417,0.0,0.0,199,75,26,0.0,0.0,0.0,0.0,1.0,0.0,"Crook, Oregon, US"
Oregon,Deschutes,2017,365,0.8,0.1232876712328767,0.0054794520547945215,0.0410958904109589,0.021917808219178082,0.00821917808219178,365,81,20,0.0,0.0,0.0,0.0,1.0,0.0,"Deschutes, Oregon, US"
