,Adelaide,Brisbane,Melbourne,Perth,Sydney
2020-03-15,19.0,15.0,18.454545454545453,24.0,18.266666666666666
2020-03-16,12.5,14.444444444444445,12.454545454545455,21.666666666666668,13.466666666666667
2020-03-17,15.333333333333334,19.77777777777778,18.181818181818183,14.333333333333334,13.933333333333334
2020-03-18,18.333333333333332,17.333333333333332,20.363636363636363,14.333333333333334,16.333333333333332
2020-03-19,16.333333333333332,17.88888888888889,16.272727272727273,16.333333333333332,19.933333333333334
2020-03-20,16.0,16.666666666666668,21.90909090909091,36.333333333333336,24.666666666666668
2020-03-21,20.0,19.625,20.545454545454547,27.666666666666668,27.666666666666668
2020-03-22,16.0,24.25,26.818181818181817,28.666666666666668,23.066666666666666
2020-03-23,12.0,29.25,21.09090909090909,14.666666666666666,25.933333333333334
2020-03-24,18.666666666666668,23.125,15.909090909090908,14.666666666666666,18.6
2020-03-25,18.0,19.555555555555557,16.454545454545453,16.333333333333332,14.8
2020-03-26,12.0,14.11111111111111,11.909090909090908,,20.066666666666666
2020-03-27,13.333333333333334,17.666666666666668,17.363636363636363,26.0,19.133333333333333
2020-03-28,29.666666666666668,15.333333333333334,29.5,28.666666666666668,18.333333333333332
2020-03-29,16.333333333333332,16.444444444444443,36.0,22.333333333333332,17.733333333333334
2020-03-30,19.333333333333332,13.11111111111111,18.4,18.0,13.666666666666666
2020-03-31,17.0,17.22222222222222,18.545454545454547,12.666666666666666,17.8
2020-04-01,18.5,21.0,19.272727272727273,14.0,21.866666666666667
2020-04-02,18.5,24.0,36.18181818181818,16.0,20.4
2020-04-03,20.5,21.555555555555557,35.54545454545455,18.666666666666668,24.8
2020-04-04,22.5,17.444444444444443,23.272727272727273,18.666666666666668,18.4
2020-04-05,22.5,18.0,12.181818181818182,34.333333333333336,14.933333333333334
2020-04-06,16.0,31.555555555555557,13.0,27.0,15.4
2020-04-07,13.333333333333334,22.11111111111111,15.454545454545455,17.0,14.066666666666666
2020-04-08,11.333333333333334,19.333333333333332,15.909090909090908,18.333333333333332,14.6
2020-04-09,14.0,12.444444444444445,17.09090909090909,30.0,15.333333333333334
2020-04-10,18.0,14.666666666666666,32.18181818181818,36.333333333333336,15.333333333333334
2020-04-11,22.666666666666668,11.444444444444445,26.181818181818183,36.333333333333336,17.266666666666666
