date, pm25, pm10, o3, no2, so2, co
19-03-15,34,16,19,7, ,2
19-03-16,30,15,14,6, ,1
19-03-17,31,12,11,5,1, 
19-03-18,21,6,14,9,1,2
19-03-19,9,10,23,8,1,2
19-03-20,21,11,12,6,1,2
19-03-21,23, ,12,6,1,2
19-03-23,14,10,28,11,5,3
19-03-24,21,18,23,8,1,2
19-03-25,36,22,16,10, ,2
19-03-26,30,28,22,6,1,1
19-03-27,21,26,16,11,2,3
19-03-28,30,21,20,10,1,2
19-03-29,32,16,19,8,5,2
19-03-30,23,15,19,6,4,1
19-03-31,25,12,17,5, ,1
19-04-01,17,10,15,8,1,2
18-10-02,31,11,22,9,8,1
18-10-03,20,13,22,13,4,2
18-10-04,19,12,18,8,2, 
18-10-05,22,10,22,2,1,2
18-10-06,13,9,23,1,1,1
18-10-07,10,10,20,3, ,1
18-10-08,14,6,21,5, ,1
18-10-09,9,12,20,16,3,2
18-10-10,21,15,22,3,1,1
18-10-11,24,12,20,4,2,2
18-10-12,22,8,19,7,1,1
18-10-13,11,8,19,8,1,2
18-10-14,13,13,23,3,2, 
18-10-15,17,13,18,8,1,2
18-10-16,21,16,21,4,1,2
18-10-17,25,16,19,6,1,1
18-10-18,21,13,14,12,1, 
18-10-19,22,14,28,10,2, 
18-10-20,26,20,25,12,2,2
18-10-21,36,16,22,3,2,1
18-10-22,24,17,19,7,1,1
18-10-23,24,17,24,12,6,1
18-10-24,29,23,21,2,1,1
18-10-25,37,20,22,8,1,1
18-10-26,28,19,23,7,1,1
18-10-27,33,20,27,6,4,1
18-10-28,32,19,21,2,1,1
18-10-29,28,17,21,7,2,1
18-10-30,22,17,23,11,7,2
18-10-31,28,24,26,8,2,2
18-11-01,37,26,28,12,6,1
18-11-02,46,27,36,9,2, 
18-11-03,57,20,32,5,1,1
18-11-04,36,33,24,2,1,1
18-11-05,49,32,16,22,4,2
18-11-06,51,28,22,26,4,3
18-11-07,57,24,23,12,1,3
18-11-08,46,9,18,4,1,1
18-11-09,20,14,23,8,1,1
18-11-10,27,15,27,8,1,1
18-11-11,28,15,29,7,1,2
18-11-12,33,12,14,10,2,2
18-11-13,23,10,19,4,1,1
18-11-14,17,18,7,16,4,2
18-11-15,25,19,22,5,1,2
18-11-16,39,15,17,4,1, 
18-11-17,26,14,18,5,1,2
18-11-18,25,11,18,3,1,1
18-11-19,13,11,16,8,1,2
18-11-20,17,12,19,8,6,1
18-11-21,15,27,22,10,5,2
18-11-22,32,59,20,5, ,1
18-11-23,62,51,19,3, ,1
18-11-24,56,14,18,3,2, 
18-11-26,21,13,19,3,1, 
18-11-29,19,12,14,2, , 
18-11-30,13,13,16,7,1,1
18-12-01,17,14,22,6,1,2
18-12-02,21,19,28,6,2,1
18-12-03,28,29,24,6, ,1
